file_name,ref_file,transcription,duration_seconds,speaker_id,speaker_name,language_id
audio/speaker_04_003867.wav,ref_audio/ref_speaker_04_003867.wav,Le nombre ci-dessous enregistre l’indice absolu dans l’historique des actions.,5.52,speaker_04,Jiawei,fr
audio/speaker_04_003868.wav,ref_audio/ref_speaker_04_003868.wav,"Après avoir généré un graphique complet, nous avons obtenu les probabilités de niveau d’action qui correspondent aux différentes parties du graphique.",8.1,speaker_04,Jiawei,fr
audio/speaker_04_003869.wav,ref_audio/ref_speaker_04_003869.wav,Examinons maintenant la précision de prévention de notre préfixe pour l’analyseur de graphique.,6.08,speaker_04,Jiawei,fr
audio/speaker_04_003870.wav,ref_audio/ref_speaker_04_003870.wav,"La courbe du bas est l’analyseur hors ligne, et nous mélangeons les données de préfixe en différentes longueurs pour faire passer le modèle à un analyseur en ligne.",8.48,speaker_04,Jiawei,fr
audio/speaker_04_003871.wav,ref_audio/ref_speaker_04_003871.wav,Ceci est réalisé en faisant varier le seuil de sélection du sous-graphique.,4.3,speaker_04,Jiawei,fr
audio/speaker_04_003872.wav,ref_audio/ref_speaker_04_003872.wav,"Nous voyons nos deux méthodes battre la ligne de base par une grande marge, et elles fonctionnent de manière plus similaire sur TreeDST.",6.82,speaker_04,Jiawei,fr
audio/speaker_04_003873.wav,ref_audio/ref_speaker_04_003873.wav,Nos deux approches permettent d’obtenir de meilleurs résultats dans différentes régions de coûts.,4.42,speaker_04,Jiawei,fr
audio/speaker_04_003874.wav,ref_audio/ref_speaker_04_003874.wav,Merci de votre attention.,2.42,speaker_04,Jiawei,fr
audio/speaker_04_003875.wav,ref_audio/ref_speaker_04_003875.wav,Je suis très heureux de présenter notre travail sur l’analyse syntaxique et sémantique en ligne pour la réduction de la latence dans le dialogue orienté sur la tâche.,7.94,speaker_04,Jiawei,fr
audio/speaker_04_003876.wav,ref_audio/ref_speaker_04_003876.wav,"Dans notre cas, nous allons traiter de l’analyse syntaxique et sémantique en ligne, ce qui pourrait être difficile car nous devons deviner ce que l’utilisateur pourrait dire.",10.34,speaker_04,Jiawei,fr
audio/speaker_04_003877.wav,ref_audio/ref_speaker_04_003877.wav,"Ici, le graphique de caractères est prévenu après avoir vu toutes les informations.",4.44,speaker_04,Jiawei,fr
audio/speaker_04_003878.wav,ref_audio/ref_speaker_04_003878.wav,"Par exemple, chaque fois que nous voyons un nouveau gage, nous prévenons un nouveau graphique.",4.54,speaker_04,Jiawei,fr
audio/speaker_04_003879.wav,ref_audio/ref_speaker_04_003879.wav,"Donc, nous n’avons qu’à considérer le reste des nodules sur lesquels nous sommes confiants.",4.64,speaker_04,Jiawei,fr
audio/speaker_04_003880.wav,ref_audio/ref_speaker_04_003880.wav,"Ici, une autre fonction Trouver une personne peut être exécutée en parallèle.",4.92,speaker_04,Jiawei,fr
audio/speaker_04_003881.wav,ref_audio/ref_speaker_04_003881.wav,Nous avons donc proposé la tâche d’analyse syntaxique et sémantique en ligne.,4.06,speaker_04,Jiawei,fr
audio/speaker_04_003882.wav,ref_audio/ref_speaker_04_003882.wav,Nous avions deux variantes de la méthode proposée.,3.04,speaker_04,Jiawei,fr
audio/speaker_04_003883.wav,ref_audio/ref_speaker_04_003883.wav,"Ici, nous commençons par le premier nodule.",4.16,speaker_04,Jiawei,fr
audio/speaker_04_003884.wav,ref_audio/ref_speaker_04_003884.wav,"Zéro signifie ici connecter le nodule le plus récent avec le nodule généré par l’action zéro, le nodule suivant et l’arête suivante.",8.5,speaker_04,Jiawei,fr
audio/speaker_04_003885.wav,ref_audio/ref_speaker_04_003885.wav,Le modèle sous-jacent est basé sur un transformateur avec un mécanisme de pointage automatique similaire à un analyseur basé sur la transition antérieure.,8.52,speaker_04,Jiawei,fr
audio/speaker_04_003886.wav,ref_audio/ref_speaker_04_003886.wav,"Nous testons le score F1 de correspondance des tuples de graphique entre la génération et le graphique dans les données de validation dans l’axe y pour chaque longueur de préfixe, et dans l’axe x représenté par des pourcentages.",11.96,speaker_04,Jiawei,fr
audio/speaker_04_003887.wav,ref_audio/ref_speaker_04_003887.wav,La région supérieure gauche a le meilleur compromis FLR et coût.,3.98,speaker_04,Jiawei,fr
audio/speaker_04_003888.wav,ref_audio/ref_speaker_04_003888.wav,Nos deux approches permettent d’obtenir de meilleurs résultats dans différentes régions de coûts.,4.42,speaker_04,Jiawei,fr
audio/speaker_04_003889.wav,ref_audio/ref_speaker_04_003889.wav,"Comme nous pouvons le voir, il y a des gains partout.",3.44,speaker_04,Jiawei,fr
audio/speaker_04_003890.wav,ref_audio/ref_speaker_04_003890.wav,Les travaux futurs pourraient explorer la méthode d’intégration de prévention et d’exécution plus intelligente.,6.36,speaker_04,Jiawei,fr
audio/speaker_04_003891.wav,ref_audio/ref_speaker_04_003891.wav,"Il s’agit d’un travail commun avec Jason, Michael, Anthony et Sam de Semantic Machines par Microsoft.",6.42,speaker_04,Jiawei,fr
audio/speaker_04_003892.wav,ref_audio/ref_speaker_04_003892.wav,"Sous le capot, le discours de l’utilisateur est traduit en un programme exécutable.",4.86,speaker_04,Jiawei,fr
audio/speaker_04_003893.wav,ref_audio/ref_speaker_04_003893.wav,Il fonctionne hors ligne par l'analyse syntaxique du programme uniquement à la fin du discours de l’utilisateur.,5.48,speaker_04,Jiawei,fr
audio/speaker_04_003894.wav,ref_audio/ref_speaker_04_003894.wav,"Par exemple, chaque fois que nous voyons un nouveau gage, nous prévenons un nouveau graphique.",4.54,speaker_04,Jiawei,fr
audio/speaker_04_003895.wav,ref_audio/ref_speaker_04_003895.wav,Notez qu’il peut y avoir des erreurs.,2.12,speaker_04,Jiawei,fr
audio/speaker_04_003896.wav,ref_audio/ref_speaker_04_003896.wav,Nous obtiendrons le graphique de programme à la fin afin que le système puisse commencer l’exécution à ce stade.,7.38,speaker_04,Jiawei,fr
audio/speaker_04_003897.wav,ref_audio/ref_speaker_04_003897.wav,"Ici, au préfixe après Obama, nous prévenons en toute confiance que la fonction Trouver une personne devrait être dans le programme, mais le reste peut contenir des erreurs car elles sont grisées.",9.02,speaker_04,Jiawei,fr
audio/speaker_04_003898.wav,ref_audio/ref_speaker_04_003898.wav,L’exécution du nodule peut être immédiatement commencée comme une étape.,3.54,speaker_04,Jiawei,fr
audio/speaker_04_003899.wav,ref_audio/ref_speaker_04_003899.wav,"Avec plus de texte, nous avons plus de capacité à faire les choses correctement.",4.6,speaker_04,Jiawei,fr
audio/speaker_04_003900.wav,ref_audio/ref_speaker_04_003900.wav,Une hypothèse sous-jacente est que le temps d’exécution domine le temps de prévention du modèle.,4.98,speaker_04,Jiawei,fr
audio/speaker_04_003901.wav,ref_audio/ref_speaker_04_003901.wav,Il n’est pas nécessaire de maintenir un historique d’analyse syntaxique cohérent.,4.18,speaker_04,Jiawei,fr
audio/speaker_04_003902.wav,ref_audio/ref_speaker_04_003902.wav,"En particulier, le préfixe après Obama est d’abord complété par un modèle de langue BART raffiné, puis traduit en un programme avec un analyseur hors ligne complet.",8.92,speaker_04,Jiawei,fr
audio/speaker_04_003903.wav,ref_audio/ref_speaker_04_003903.wav,Nous formulons le problème en générant une version série du graphique.,3.62,speaker_04,Jiawei,fr
audio/speaker_04_003904.wav,ref_audio/ref_speaker_04_003904.wav,Le nombre ci-dessous enregistre l’indice absolu dans l’historique des actions.,5.52,speaker_04,Jiawei,fr
audio/speaker_04_003905.wav,ref_audio/ref_speaker_04_003905.wav,Examinons maintenant la précision de prévention de notre préfixe pour l’analyseur de graphique.,6.08,speaker_04,Jiawei,fr
audio/speaker_04_003906.wav,ref_audio/ref_speaker_04_003906.wav,"Par exemple, le préfixe de légende quatre-vingts pour cent plus signifie que le modèle est formé avec les données de préfixe ayant une longueur de préfixe supérieure à quatre-vingts pour cent de la longueur totale du discours.",11.64,speaker_04,Jiawei,fr
audio/speaker_04_003907.wav,ref_audio/ref_speaker_04_003907.wav,"Un seuil plus élevé sélectionne moins de fonctions d’erreur, mais obtient un FLR plus petit, tandis que le seuil inférieur sélectionne et exécute les programmes de manière plus agressive.",9.62,speaker_04,Jiawei,fr
audio/speaker_04_003908.wav,ref_audio/ref_speaker_04_003908.wav,"Il y a aussi certaines fonctions sur lesquelles nous obtenons une réduction de latence impressionnante où la barre rouge est beaucoup plus longue, comme trouver le gestionnaire et le destinataire.",9.72,speaker_04,Jiawei,fr
audio/speaker_04_003909.wav,ref_audio/ref_speaker_04_003909.wav,"En conclusion, nous avons proposé une analyse syntaxique et sémantique en ligne comme nouvelle tâche à explorer avec l’indicateur rigoureux de réduction de la latence.",10.02,speaker_04,Jiawei,fr
audio/speaker_04_003910.wav,ref_audio/ref_speaker_04_003910.wav,"De la fin du discours de l’utilisateur à la réponse du système, il y a souvent un retard notable.",5.1,speaker_04,Jiawei,fr
audio/speaker_04_003911.wav,ref_audio/ref_speaker_04_003911.wav,"Sous le capot, le discours de l’utilisateur est traduit en un programme exécutable.",4.86,speaker_04,Jiawei,fr
audio/speaker_04_003912.wav,ref_audio/ref_speaker_04_003912.wav,C’est la prévention en ligne et le problème de décision.,4.82,speaker_04,Jiawei,fr
audio/speaker_04_003913.wav,ref_audio/ref_speaker_04_003913.wav,"Les exemples incluent la traduction simultanée où un interprète en direct traduit une langue en une autre en temps réel, la saisie automatique intelligente du texte pour deviner l’intention de l’utilisateur, et Uber pool où les chauffeurs sont envoyés là où ils pourraient être nécessaires en fonction de la demande prévue.",15.92,speaker_04,Jiawei,fr
audio/speaker_04_003914.wav,ref_audio/ref_speaker_04_003914.wav,Ce processus se poursuit jusqu’à ce que nous recevions le discours complet de l’utilisateur.,5.7,speaker_04,Jiawei,fr
audio/speaker_04_003915.wav,ref_audio/ref_speaker_04_003915.wav,"Le processus d’exécution est strict, limité à la structure de dépendance du programme où certaines opérations ne peuvent pas être parallélisées, ce qui induit un retard notable.",9.3,speaker_04,Jiawei,fr
audio/speaker_04_003916.wav,ref_audio/ref_speaker_04_003916.wav,"Dans notre système en ligne, où nous prévenons au fur et à mesure, l’exécution du programme peut commencer plus tôt.",6.02,speaker_04,Jiawei,fr
audio/speaker_04_003917.wav,ref_audio/ref_speaker_04_003917.wav,"Avec plus de texte, nous avons plus de capacité à faire les choses correctement.",4.6,speaker_04,Jiawei,fr
audio/speaker_04_003918.wav,ref_audio/ref_speaker_04_003918.wav,"Une autre hypothèse est que, comme la prévention et l’exécution se produisent en arrière-plan, cela n’est pas visible par les utilisateurs.",7.76,speaker_04,Jiawei,fr
audio/speaker_04_003919.wav,ref_audio/ref_speaker_04_003919.wav,"En particulier, nous proposons une approche en deux étapes.",4.62,speaker_04,Jiawei,fr
audio/speaker_04_003920.wav,ref_audio/ref_speaker_04_003920.wav,Nous avions deux variantes de la méthode proposée.,3.04,speaker_04,Jiawei,fr
audio/speaker_04_003921.wav,ref_audio/ref_speaker_04_003921.wav,Cela facilite au modèle l’apprentissage de la bonne anticipation.,3.12,speaker_04,Jiawei,fr
audio/speaker_04_003922.wav,ref_audio/ref_speaker_04_003922.wav,Il contient le pointeur vers l’indice du nodule antérieur et l’étiquette d’arête.,5.02,speaker_04,Jiawei,fr
audio/speaker_04_003923.wav,ref_audio/ref_speaker_04_003923.wav,"Zéro signifie ici connecter le nodule le plus récent avec le nodule généré par l’action zéro, le nodule suivant et l’arête suivante.",8.5,speaker_04,Jiawei,fr
audio/speaker_04_003924.wav,ref_audio/ref_speaker_04_003924.wav,Nous sélectionnons des sous-graphiques de confiance en fonction de l’heuristique de seuillage à exécuter.,4.66,speaker_04,Jiawei,fr
audio/speaker_04_003925.wav,ref_audio/ref_speaker_04_003925.wav,Voici un récapitulatif de la façon dont un système hors ligne termine la chronologie d’exécution.,5.66,speaker_04,Jiawei,fr
audio/speaker_04_003926.wav,ref_audio/ref_speaker_04_003926.wav,Le modèle complet de LM réalise également un gain BLEU non trivial comparé à la simple base de l’achèvement du nodule.,7.06,speaker_04,Jiawei,fr
audio/speaker_04_003927.wav,ref_audio/ref_speaker_04_003927.wav,Chacune de ces courbes représente un modèle différent avec la seule différence de données de formation.,4.92,speaker_04,Jiawei,fr
audio/speaker_04_003928.wav,ref_audio/ref_speaker_04_003928.wav,"Un seuil plus élevé sélectionne moins de fonctions d’erreur, mais obtient un FLR plus petit, tandis que le seuil inférieur sélectionne et exécute les programmes de manière plus agressive.",9.62,speaker_04,Jiawei,fr
audio/speaker_04_003929.wav,ref_audio/ref_speaker_04_003929.wav,"Bien que l’exécution des fonctions individuelles soit plus rapide, cela tend à y avoir plus d’exécutions lancées et une marge de réduction de la latence plus faible.",8.12,speaker_04,Jiawei,fr
audio/speaker_04_003930.wav,ref_audio/ref_speaker_04_003930.wav,"Avec un analyseur sémantique basé sur le graphique fort, nous obtenons une réduction de latence relativement bonne soit par notre approche pipeline avec l’achèvement du LM et un analyseur complet, soit directement par un analyseur appris sur les préfixes.",15.04,speaker_04,Jiawei,fr
audio/speaker_04_003931.wav,ref_audio/ref_speaker_04_003931.wav,Les travaux futurs pourraient explorer la méthode d’intégration de prévention et d’exécution plus intelligente.,6.36,speaker_04,Jiawei,fr
audio/speaker_04_003932.wav,ref_audio/ref_speaker_04_003932.wav,"Les exemples incluent la traduction simultanée où un interprète en direct traduit une langue en une autre en temps réel, la saisie automatique intelligente du texte pour deviner l’intention de l’utilisateur, et Uber pool où les chauffeurs sont envoyés là où ils pourraient être nécessaires en fonction de la demande prévue.",15.92,speaker_04,Jiawei,fr
audio/speaker_04_003933.wav,ref_audio/ref_speaker_04_003933.wav,C’est-à-dire qu’il est bénéfique de prendre des décisions avant de voir toutes les saisies.,4.1,speaker_04,Jiawei,fr
audio/speaker_04_003934.wav,ref_audio/ref_speaker_04_003934.wav,Et cela est également sous-exploré sans indicateur d’évaluation formel.,4.8,speaker_04,Jiawei,fr
audio/speaker_04_003935.wav,ref_audio/ref_speaker_04_003935.wav,"Ici, le graphique de caractères est prévenu après avoir vu toutes les informations.",4.44,speaker_04,Jiawei,fr
audio/speaker_04_003936.wav,ref_audio/ref_speaker_04_003936.wav,"À l’emplacement de la pool party avec Barack Obama, nous avons obtenu un graphique avec les bons nodules sur la personne et le sujet d’activité, mais deviné les mauvaises informations de timing.",11.24,speaker_04,Jiawei,fr
audio/speaker_04_003937.wav,ref_audio/ref_speaker_04_003937.wav,Ce processus se poursuit jusqu’à ce que nous recevions le discours complet de l’utilisateur.,5.7,speaker_04,Jiawei,fr
audio/speaker_04_003938.wav,ref_audio/ref_speaker_04_003938.wav,"Premièrement, ces deux fonctions Trouver une personne peuvent être exécutées en parallèle, surlignées en blanc à partir de la case rose car elles n’ont pas de dépendance à d’autres fonctions.",10.52,speaker_04,Jiawei,fr
audio/speaker_04_003939.wav,ref_audio/ref_speaker_04_003939.wav,Une hypothèse sous-jacente est que le temps d’exécution domine le temps de prévention du modèle.,4.98,speaker_04,Jiawei,fr
audio/speaker_04_003940.wav,ref_audio/ref_speaker_04_003940.wav,"Une autre hypothèse est que, comme la prévention et l’exécution se produisent en arrière-plan, cela n’est pas visible par les utilisateurs.",7.76,speaker_04,Jiawei,fr
audio/speaker_04_003941.wav,ref_audio/ref_speaker_04_003941.wav,"En particulier, le préfixe après Obama est d’abord complété par un modèle de langue BART raffiné, puis traduit en un programme avec un analyseur hors ligne complet.",8.92,speaker_04,Jiawei,fr
audio/speaker_04_003942.wav,ref_audio/ref_speaker_04_003942.wav,Chaque nodule ou arête est représenté(e) par une action.,4.12,speaker_04,Jiawei,fr
audio/speaker_04_003943.wav,ref_audio/ref_speaker_04_003943.wav,"Ensuite, il y a l’arête entre eux.",2.26,speaker_04,Jiawei,fr
audio/speaker_04_003944.wav,ref_audio/ref_speaker_04_003944.wav,"Dans les systèmes en ligne, l’exécution chevauche la chronologie de discours ; donc elle se termine plus tôt.",6.28,speaker_04,Jiawei,fr
audio/speaker_04_003945.wav,ref_audio/ref_speaker_04_003945.wav,"Nous menons des expériences sur deux grandes données d’analyse syntaxique et sémantique conversationnelle, SMCalFlow et TreeDST.",6.72,speaker_04,Jiawei,fr
audio/speaker_04_003946.wav,ref_audio/ref_speaker_04_003946.wav,Examinons maintenant la précision de prévention de notre préfixe pour l’analyseur de graphique.,6.08,speaker_04,Jiawei,fr
audio/speaker_04_003947.wav,ref_audio/ref_speaker_04_003947.wav,Chacune de ces courbes représente un modèle différent avec la seule différence de données de formation.,4.92,speaker_04,Jiawei,fr
audio/speaker_04_003948.wav,ref_audio/ref_speaker_04_003948.wav,"La courbe du bas est l’analyseur hors ligne, et nous mélangeons les données de préfixe en différentes longueurs pour faire passer le modèle à un analyseur en ligne.",8.48,speaker_04,Jiawei,fr
audio/speaker_04_003949.wav,ref_audio/ref_speaker_04_003949.wav,"Les courbes montrent le compromis entre l’indicateur FLR et le coût d’exécution, mesuré par le nombre de coûts de fonction excessifs qui ne sont pas corrects.",8.44,speaker_04,Jiawei,fr
audio/speaker_04_003950.wav,ref_audio/ref_speaker_04_003950.wav,La région supérieure gauche a le meilleur compromis FLR et coût.,3.98,speaker_04,Jiawei,fr
audio/speaker_04_003951.wav,ref_audio/ref_speaker_04_003951.wav,Ce sont des fonctions de bas niveau qui n’ont pas beaucoup de dépendance des autres.,5.34,speaker_04,Jiawei,fr
audio/speaker_04_003952.wav,ref_audio/ref_speaker_04_003952.wav,"Avec un analyseur sémantique basé sur le graphique fort, nous obtenons une réduction de latence relativement bonne soit par notre approche pipeline avec l’achèvement du LM et un analyseur complet, soit directement par un analyseur appris sur les préfixes.",15.04,speaker_04,Jiawei,fr
audio/speaker_04_003953.wav,ref_audio/ref_speaker_04_003953.wav,"De plus, notre approche peut être un cadre général et être appliquée à d’autres représentations sémantiques exécutables dans différents domaines.",9.1,speaker_04,Jiawei,fr
audio/speaker_04_003954.wav,ref_audio/ref_speaker_04_003954.wav,Il fonctionne hors ligne par l'analyse syntaxique du programme uniquement à la fin du discours de l’utilisateur.,5.48,speaker_04,Jiawei,fr
audio/speaker_04_003955.wav,ref_audio/ref_speaker_04_003955.wav,"Donc, nous n’avons qu’à considérer le reste des nodules sur lesquels nous sommes confiants.",4.64,speaker_04,Jiawei,fr
audio/speaker_04_003956.wav,ref_audio/ref_speaker_04_003956.wav,"Encore une fois, nous pouvons avoir des préventions erronées.",2.7,speaker_04,Jiawei,fr
audio/speaker_04_003957.wav,ref_audio/ref_speaker_04_003957.wav,"En chevauchant la chronologie d’exécution avec la chronologie du discours, nous gagnons beaucoup de temps.",6.74,speaker_04,Jiawei,fr
audio/speaker_04_003958.wav,ref_audio/ref_speaker_04_003958.wav,"En particulier, le préfixe après Obama est d’abord complété par un modèle de langue BART raffiné, puis traduit en un programme avec un analyseur hors ligne complet.",8.92,speaker_04,Jiawei,fr
audio/speaker_04_003959.wav,ref_audio/ref_speaker_04_003959.wav,"Ici, nous commençons par le premier nodule.",4.16,speaker_04,Jiawei,fr
audio/speaker_04_003960.wav,ref_audio/ref_speaker_04_003960.wav,Il contient le pointeur vers l’indice du nodule antérieur et l’étiquette d’arête.,5.02,speaker_04,Jiawei,fr
audio/speaker_04_003961.wav,ref_audio/ref_speaker_04_003961.wav,Le modèle sous-jacent est basé sur un transformateur avec un mécanisme de pointage automatique similaire à un analyseur basé sur la transition antérieure.,8.52,speaker_04,Jiawei,fr
audio/speaker_04_003962.wav,ref_audio/ref_speaker_04_003962.wav,"Pour une évaluation formelle des méthodes en ligne, nous proposons une réduction finale de la latence ou un indicateur FLR.",7.22,speaker_04,Jiawei,fr
audio/speaker_04_003963.wav,ref_audio/ref_speaker_04_003963.wav,Voici un récapitulatif de la façon dont un système hors ligne termine la chronologie d’exécution.,5.66,speaker_04,Jiawei,fr
audio/speaker_04_003964.wav,ref_audio/ref_speaker_04_003964.wav,"Notre analyseur basé sur le graphique, lorsqu’il fonctionne hors ligne, atteint des performances de pointe sur l’analyse syntaxique sur les deux données.",8.46,speaker_04,Jiawei,fr
audio/speaker_04_003965.wav,ref_audio/ref_speaker_04_003965.wav,Le modèle complet de LM réalise également un gain BLEU non trivial comparé à la simple base de l’achèvement du nodule.,7.06,speaker_04,Jiawei,fr
audio/speaker_04_003966.wav,ref_audio/ref_speaker_04_003966.wav,Ceci est réalisé en faisant varier le seuil de sélection du sous-graphique.,4.3,speaker_04,Jiawei,fr
audio/speaker_04_003967.wav,ref_audio/ref_speaker_04_003967.wav,"Un seuil plus élevé sélectionne moins de fonctions d’erreur, mais obtient un FLR plus petit, tandis que le seuil inférieur sélectionne et exécute les programmes de manière plus agressive.",9.62,speaker_04,Jiawei,fr
audio/speaker_04_003968.wav,ref_audio/ref_speaker_04_003968.wav,"Nous voyons nos deux méthodes battre la ligne de base par une grande marge, et elles fonctionnent de manière plus similaire sur TreeDST.",6.82,speaker_04,Jiawei,fr
audio/speaker_04_003969.wav,ref_audio/ref_speaker_04_003969.wav,"Bien que l’exécution des fonctions individuelles soit plus rapide, cela tend à y avoir plus d’exécutions lancées et une marge de réduction de la latence plus faible.",8.12,speaker_04,Jiawei,fr
audio/speaker_04_003970.wav,ref_audio/ref_speaker_04_003970.wav,"Lorsque l’exécution des fonctions individuelles est plus lente, il y a plus de marge pour l’amélioration du FLR.",6.18,speaker_04,Jiawei,fr
audio/speaker_04_003971.wav,ref_audio/ref_speaker_04_003971.wav,"Il y a aussi certaines fonctions sur lesquelles nous obtenons une réduction de latence impressionnante où la barre rouge est beaucoup plus longue, comme trouver le gestionnaire et le destinataire.",9.72,speaker_04,Jiawei,fr
audio/speaker_04_003972.wav,ref_audio/ref_speaker_04_003972.wav,"En conclusion, nous avons proposé une analyse syntaxique et sémantique en ligne comme nouvelle tâche à explorer avec l’indicateur rigoureux de réduction de la latence.",10.02,speaker_04,Jiawei,fr
audio/speaker_04_003973.wav,ref_audio/ref_speaker_04_003973.wav,"De plus, notre approche peut être un cadre général et être appliquée à d’autres représentations sémantiques exécutables dans différents domaines.",9.1,speaker_04,Jiawei,fr
audio/speaker_04_003974.wav,ref_audio/ref_speaker_04_003974.wav,C’est-à-dire qu’il est bénéfique de prendre des décisions avant de voir toutes les saisies.,4.1,speaker_04,Jiawei,fr
audio/speaker_04_003975.wav,ref_audio/ref_speaker_04_003975.wav,Ce processus se poursuit jusqu’à ce que nous recevions le discours complet de l’utilisateur.,5.7,speaker_04,Jiawei,fr
audio/speaker_04_003976.wav,ref_audio/ref_speaker_04_003976.wav,Rappelez-vous que les grands nodules sont des opérations rapides ; nous ne considérons donc que la chronologie d’exécution des fonctions lentes colorées.,8.06,speaker_04,Jiawei,fr
audio/speaker_04_003977.wav,ref_audio/ref_speaker_04_003977.wav,"Premièrement, ces deux fonctions Trouver une personne peuvent être exécutées en parallèle, surlignées en blanc à partir de la case rose car elles n’ont pas de dépendance à d’autres fonctions.",10.52,speaker_04,Jiawei,fr
audio/speaker_04_003978.wav,ref_audio/ref_speaker_04_003978.wav,"Le processus d’exécution est strict, limité à la structure de dépendance du programme où certaines opérations ne peuvent pas être parallélisées, ce qui induit un retard notable.",9.3,speaker_04,Jiawei,fr
audio/speaker_04_003979.wav,ref_audio/ref_speaker_04_003979.wav,L’exécution du nodule peut être immédiatement commencée comme une étape.,3.54,speaker_04,Jiawei,fr
audio/speaker_04_003980.wav,ref_audio/ref_speaker_04_003980.wav,"Ensuite, avec plus de gages, nous prévenons un graphique totalement nouveau, mais une partie est déjà en cours d’exécution.",7.22,speaker_04,Jiawei,fr
audio/speaker_04_003981.wav,ref_audio/ref_speaker_04_003981.wav,Comme l’heure de l’activité ici où AM est également anticipé correctement.,4.94,speaker_04,Jiawei,fr
audio/speaker_04_003982.wav,ref_audio/ref_speaker_04_003982.wav,Il n’est pas nécessaire de maintenir un historique d’analyse syntaxique cohérent.,4.18,speaker_04,Jiawei,fr
audio/speaker_04_003983.wav,ref_audio/ref_speaker_04_003983.wav,"En particulier, nous proposons une approche en deux étapes.",4.62,speaker_04,Jiawei,fr
audio/speaker_04_003984.wav,ref_audio/ref_speaker_04_003984.wav,Cela facilite au modèle l’apprentissage de la bonne anticipation.,3.12,speaker_04,Jiawei,fr
audio/speaker_04_003985.wav,ref_audio/ref_speaker_04_003985.wav,Le modèle sous-jacent est basé sur un transformateur avec un mécanisme de pointage automatique similaire à un analyseur basé sur la transition antérieure.,8.52,speaker_04,Jiawei,fr
audio/speaker_04_003986.wav,ref_audio/ref_speaker_04_003986.wav,"Plus tard, nous allons modifier le seuil pour obtenir différents compromis entre la réduction de la latence et le coût d’exécution.",5.64,speaker_04,Jiawei,fr
audio/speaker_04_003987.wav,ref_audio/ref_speaker_04_003987.wav,"Nous menons des expériences sur deux grandes données d’analyse syntaxique et sémantique conversationnelle, SMCalFlow et TreeDST.",6.72,speaker_04,Jiawei,fr
audio/speaker_04_003988.wav,ref_audio/ref_speaker_04_003988.wav,"Comme nous pouvons le voir, l’analyseur hors ligne en courbe noire ne se porte pas bien sur les données de préfixe.",6.36,speaker_04,Jiawei,fr
audio/speaker_04_003989.wav,ref_audio/ref_speaker_04_003989.wav,Ceci est réalisé en faisant varier le seuil de sélection du sous-graphique.,4.3,speaker_04,Jiawei,fr
audio/speaker_04_003990.wav,ref_audio/ref_speaker_04_003990.wav,Je suis très heureux de présenter notre travail sur l’analyse syntaxique et sémantique en ligne pour la réduction de la latence dans le dialogue orienté sur la tâche.,7.94,speaker_04,Jiawei,fr
audio/speaker_04_003991.wav,ref_audio/ref_speaker_04_003991.wav,"De la fin du discours de l’utilisateur à la réponse du système, il y a souvent un retard notable.",5.1,speaker_04,Jiawei,fr
audio/speaker_04_003992.wav,ref_audio/ref_speaker_04_003992.wav,"Les grands nodules marquent des opérations instantanées, mais les autres mettent du temps à s’exécuter.",5.06,speaker_04,Jiawei,fr
audio/speaker_04_003993.wav,ref_audio/ref_speaker_04_003993.wav,C’est-à-dire qu’il est bénéfique de prendre des décisions avant de voir toutes les saisies.,4.1,speaker_04,Jiawei,fr
audio/speaker_04_003994.wav,ref_audio/ref_speaker_04_003994.wav,Et cela est également sous-exploré sans indicateur d’évaluation formel.,4.8,speaker_04,Jiawei,fr
audio/speaker_04_003995.wav,ref_audio/ref_speaker_04_003995.wav,"À l’emplacement de la pool party avec Barack Obama, nous avons obtenu un graphique avec les bons nodules sur la personne et le sujet d’activité, mais deviné les mauvaises informations de timing.",11.24,speaker_04,Jiawei,fr
audio/speaker_04_003996.wav,ref_audio/ref_speaker_04_003996.wav,Nous obtiendrons le graphique de programme à la fin afin que le système puisse commencer l’exécution à ce stade.,7.38,speaker_04,Jiawei,fr
audio/speaker_04_003997.wav,ref_audio/ref_speaker_04_003997.wav,"Ensuite, l’activité de création de nodules peut ensuite être exécutée après avoir obtenu des résultats à partir de nodules de niveau inférieur, puis la fonction supérieure mène à l’achèvement de l’ensemble du programme.",12.96,speaker_04,Jiawei,fr
audio/speaker_04_003998.wav,ref_audio/ref_speaker_04_003998.wav,"Ensuite, avec plus de gages, nous prévenons un graphique totalement nouveau, mais une partie est déjà en cours d’exécution.",7.22,speaker_04,Jiawei,fr
audio/speaker_04_003999.wav,ref_audio/ref_speaker_04_003999.wav,"Avec plus de texte, nous avons plus de capacité à faire les choses correctement.",4.6,speaker_04,Jiawei,fr
audio/speaker_04_004000.wav,ref_audio/ref_speaker_04_004000.wav,La seconde approche prévient directement le programme à partir des préfixes de discours de l’utilisateur.,6.3,speaker_04,Jiawei,fr
audio/speaker_04_004001.wav,ref_audio/ref_speaker_04_004001.wav,Ceci est réalisé en formant un seul analyseur en ligne à traduire au graphique objectif à partir de chaque préfixe.,7.3,speaker_04,Jiawei,fr
audio/speaker_04_004002.wav,ref_audio/ref_speaker_04_004002.wav,"Zéro signifie ici connecter le nodule le plus récent avec le nodule généré par l’action zéro, le nodule suivant et l’arête suivante.",8.5,speaker_04,Jiawei,fr
